evaluate solution: 0.9819714560980679,1.087937799817615,-2.2560360521503426,0.007637694463660941,0.003055762594966255,0.5240145497278181,0.0012003737767458049,2.748891244595192,0.1757422300477893,1.5887888717114818,0.6899750309403332,1.7426556694229387,0.09227882433151367,0.9647744883318887,evaluate solution: 1.070791572493198,1.069554227801052,-2.8586714807635434,0.009827089305137291,8.835343322530931E-4,2.0784429236549977,0.003906178587632677,3.0551432211959075,1.1930430498369564,1.0711430626204927,0.5905485162962476,1.0661852036275874,0.0939764330694549,0.8415084363813987,evaluationTimes 0: 10000.0, 10000.0
evaluate solution: 1.2993820163932415,0.981080760111441,-1.0657992425718192,0.00859192040862203,0.00726471540207094,0.6396854439589985,1.2451526267667415E-4,2.6149304698769074,0.6265854209351489,1.0839363856314044,0.2804979977457296,1.1105264331911244,0.09303376371849965,0.7142533712672754,evaluationTimes 1: 10000.0, 10000.0
evaluate solution: 1.2416967617864405,1.04625226150062,-0.8912288399039952,0.008618027482148474,0.006227846194983407,1.5480380772137137,0.0014399659596321668,2.7820437304523984,0.7234409083199639,1.213631239961032,1.2588926087076842,1.7645683972110506,0.09709413181016556,0.8895857003318798,evaluationTimes 2: 10000.0, 10000.0
evaluate solution: 1.0208915811644526,1.0186680666165244,-1.1126282968163612,0.00950658941391277,0.0052058454915620495,2.0251099536528727,6.004525123544385E-4,1.2527547959210068,0.8973487876324802,1.3126711478494608,0.10372640545686905,1.7562411084062477,0.08892076679441639,0.9074391002954304,evaluationTimes 3: 10000.0, 10000.0
evaluate solution: 0.9686290165036179,1.0337807122361728,-1.3299571048196055,4.002994181514236E-4,0.009792536026303448,1.1592901264000268,0.008646921717524942,2.9988949319036347,0.689834237946673,1.5137171220451155,0.22438712384224493,1.1010765332198478,0.029127689545579066,0.7754553728241365,evaluationTimes 4: 1078.5649729970835, 1.0017480189136185
evaluate solution: 1.1926387330920667,1.0344137810573606,-2.8371410730633677,0.001174944002759079,0.004491586278183364,-0.07401515310718043,0.005610150745330875,1.9267598428880213,0.8652954226052266,1.5223204925395464,0.4283439419318017,1.0944325997192563,0.07562340307507263,0.7168524200502485,evaluationTimes 5: 771.3509342485203, 0.7720721505769264
evaluate solution: 1.2992084358415554,1.0948601793002566,-1.3280887575765796,0.0025454778044400506,0.009510420361298781,1.0365258966248296,0.00967245110849755,2.7597294322116137,0.588196335515179,1.5182975521817583,0.4133320508601265,1.8133228784226485,0.007906541787560655,0.8138427458672696,evaluationTimes 6: 10000.0, 10000.0
evaluate solution: 1.0600466361627678,0.991476994396688,-2.8562184496690364,0.006834308836648503,0.0033106299426434935,1.9386801360061545,0.005384082610512918,2.3937595407109837,0.8350138183927213,1.053197019148016,0.9360579364584289,1.9342568216751073,0.014022621317049103,0.9402184112082764,evaluationTimes 7: 10000.0, 10000.0
evaluate solution: 1.1577125818393064,1.0939820487067813,-1.8586468255880675,0.004193764753318203,0.0011899560142103825,-0.574352609209642,0.0022708531319994433,3.074801194409867,0.19700065751797113,1.7876346358677553,0.7635036470203684,1.1799909551946286,0.02203274694644057,0.7512761017915749,evaluationTimes 8: 10000.0, 10000.0
evaluate solution: 1.0552239797049678,1.030665316843703,-1.9566770461206313,0.007400879241423119,0.0017002963574958923,0.671106916555468,0.003171180534928086,1.4916380718708928,0.4963194501189947,1.5828171350314868,0.5724504830903594,1.777669467250086,0.05701290835299495,0.7104549867890905,evaluationTimes 9: 623.0370907601782, 3.3511424636989973
evaluate solution: 1.2605525877470103,1.020041623467698,-2.55384469720397,0.002402825839342774,0.008343627654838153,1.5791380014136518,5.088917869527157E-4,2.1989371398623563,0.2552551799785372,1.2989592939360544,1.25251525851318,1.1940210026506513,0.07426180313815053,0.8108735640431628,evaluationTimes 10: 10000.0, 10000.0
